annee;patho_niv1;patho_niv2;patho_niv3;top;cla_age_5;sexe;region;dept;ntop;npop;prev;niveau_prioritaire;libelle_classe_age;libelle_sexe;tri
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;80-84;9;94;999;1860;10270;18.119;2,3;de 80 à 84 ans;tous sexes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;2;999;140;2800;4.902;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;6;976;;180;;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;11;78;1070;9270;11.494;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;11;91;950;7910;11.978;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;11;92;1140;9650;11.777;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;11;93;780;6710;11.559;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;11;94;1030;7790;13.256;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;11;95;800;5970;13.419;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;11;999;8310;67600;12.289;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;24;37;720;5560;12.904;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;27;21;550;4470;12.377;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;27;25;470;4360;10.803;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;27;71;670;5930;11.325;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;27;90;120;1080;10.936;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;27;999;3030;25860;11.715;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;28;61;380;3160;11.954;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;28;76;1180;9110;12.909;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;32;59;1930;15060;12.818;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;32;60;610;4920;12.469;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;44;52;180;1700;10.601;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;44;67;870;7870;11.077;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;44;8;260;2190;12.077;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;44;999;5020;42400;11.832;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;52;49;830;6960;11.903;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;52;53;460;3300;14.044;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;52;999;4010;32390;12.378;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;53;35;1030;7860;13.036;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;75;16;420;3840;10.946;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;75;17;850;7450;11.36;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;75;24;520;5020;10.345;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;75;47;370;3900;9.48;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;75;87;540;3990;13.522;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;76;12;350;3540;9.848;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;76;30;730;6850;10.581;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;76;32;230;2500;9.335;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;76;66;420;5240;8.074;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;76;999;5700;56360;10.118;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;84;7;290;3260;8.824;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;84;74;450;4970;9.102;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;84;999;5760;63650;9.047;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;93;4;130;1760;7.35;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;93;5;160;1430;10.924;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;93;83;1330;12020;11.068;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;94;2A;130;1260;10.601;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;1;94;2B;160;1420;11.291;2,3;de 85 à 89 ans;hommes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;2;1;971;340;4190;8.025;2,3;de 85 à 89 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;2;1;999;340;4190;8.025;2,3;de 85 à 89 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;2;11;94;2260;13940;16.217;2,3;de 85 à 89 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;2;24;18;750;5340;14.018;2,3;de 85 à 89 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;2;24;41;930;5730;16.253;2,3;de 85 à 89 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;2;27;21;1020;7410;13.736;2,3;de 85 à 89 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;2;27;58;670;4230;15.804;2,3;de 85 à 89 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;2;28;27;1020;7170;14.204;2,3;de 85 à 89 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;2;28;61;760;5230;14.463;2,3;de 85 à 89 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;2;28;76;2620;17430;15.058;2,3;de 85 à 89 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;2;28;999;7480;49520;15.097;2,3;de 85 à 89 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;2;32;60;1290;8660;14.951;2,3;de 85 à 89 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;2;44;10;760;4610;16.41;2,3;de 85 à 89 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;2;44;55;370;2920;12.663;2,3;de 85 à 89 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;2;44;57;2080;13880;14.947;2,3;de 85 à 89 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;2;44;68;1360;10070;13.521;2,3;de 85 à 89 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;2;44;88;800;6110;13.089;2,3;de 85 à 89 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;2;44;999;11100;75920;14.614;2,3;de 85 à 89 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;2;52;44;2280;17950;12.692;2,3;de 85 à 89 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;2;52;72;1410;8860;15.952;2,3;de 85 à 89 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;2;52;999;7700;54100;14.228;2,3;de 85 à 89 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;2;53;29;2320;15580;14.859;2,3;de 85 à 89 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;2;53;56;1690;12890;13.077;2,3;de 85 à 89 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;2;53;999;7840;53140;14.759;2,3;de 85 à 89 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;2;75;17;1540;11650;13.237;2,3;de 85 à 89 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;2;75;19;760;4930;15.411;2,3;de 85 à 89 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;2;75;23;420;2610;16.213;2,3;de 85 à 89 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;2;75;40;860;6910;12.475;2,3;de 85 à 89 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;2;75;79;1030;6090;16.842;2,3;de 85 à 89 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;2;75;86;990;6570;15.012;2,3;de 85 à 89 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;2;75;999;13140;98570;13.328;2,3;de 85 à 89 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;2;76;11;710;6250;11.298;2,3;de 85 à 89 ans;femmes;51.0
2020;Traitements du risque vasculaire (hors pathologies);Traitements hypolipémiants (hors pathologies);Traitements hypolipémiants (hors pathologies);TFC_LIP_EXC;85-89;2;76;82;450;3910;11.614;2,3;de 85 à 89 ans;femmes;51.0
